OBJECTID,ECSI,SEVI
9469,0.150021,0.220754
9470,0.421346,0.488636
9471,0.337664,0.271573
9472,0.332712,0.367952
9473,0.280534,0.485834
9474,0.398061,0.431786
9475,0.141861,0.457836
9476,0.393166,0.430044
9477,0.338729,0.330871
9478,0.401471,0.469189
9479,0.36017,0.119932
9480,0.476745,0.390103
9481,0.36787,0.110617
9483,0.286139,0.387605
9484,0.437987,0.424932
9485,0.3229,0.450583
9486,0.337132,0.316583
9487,0.413443,0.56688
9488,0.43727,0.523326
9489,0.436594,0.180482
9490,0.238863,0.573475
9491,0.307537,0.123908
9492,0.343964,0.278633
9493,0.409702,0.326939
9494,0.438173,0.51831
9495,0.267934,0.448125
9496,0.406779,0.368961
9497,0.298086,0.509951
9498,0.36094,0.284427
9499,0.442306,0.137049
9500,0.30937,0.455413
9501,0.37897,0.492056
9502,0.416694,0.459649
9503,0.370162,0.80772
9504,0.44282,0.464423
9505,0.300437,0.148472
9506,0.387525,0.509755
9507,0.45863,0.664831
9508,0.407468,0.330248
9509,0.319613,0.137006
9510,0.425747,0.136393
9511,0.371937,0.104837
9512,0.471344,0.48094
9513,0.397999,0.551741
9514,0.41996,0.384874
9515,0.376012,0.361449
9516,0.316534,0.087122
9517,0.371788,0.384284
9518,0.432855,0.471196
9519,0.327129,0.297949
9521,0.424641,0.465287
9522,0.364786,0.300925
9523,0.372469,0.184113
9524,0.390219,0.335589
9526,0.219494,0.283539
9527,0.385387,0.606425
9528,0.383673,0.583009
9529,0.347243,0.397265
9531,0.184724,0.659155
9532,0.435852,0.548288
9533,0.378454,0.489677
9534,0.283339,0.021425
9536,0.411793,0.305623
9537,0.338938,0.402495
9538,0.359236,0.481709
9539,0.42851,0.356046
9540,0.47424,0.510635
9541,0.377815,0.410091
9542,0.41125,0.431225
9543,0.426755,0.479703
9544,0.376268,0.501141
9545,0.466909,0.483184
9546,0.407535,0.435261
9547,0.41686,0.434175
9548,0.414703,0.414174
9549,0.324847,0.675425
9550,0.327378,0.128128
9551,0.369179,0.462237
9552,0.264726,0.446385
9553,0.246269,0.29718
9554,0.359865,0.427735
9555,0.321401,0.623969
9556,0.340606,0.383409
9557,0.376267,0.431421
9558,0.421999,0.26426
9559,0.241339,0.47085
9560,0.365888,0.150717
9561,0.349219,0.125022
9562,0.28669,0.460749
9563,0.372495,0.108452
9564,0.289718,0.513634
9565,0.348561,0.040478
9566,0.180919,0.31268
9567,0.339984,0.6541
9568,0.458079,0.421486
9569,0.419847,0.354283
9570,0.351258,0.543658
9571,0.249907,0.464131
9572,0.399808,0.436328
9573,0.415028,0.411474
9574,0.419268,0.640911
9575,0.366186,0.299792
9576,0.417137,0.187708
9577,0.415259,0.43471
9578,0.407681,0.296026
9579,0.207941,0.395414
9580,0.350904,0.299764
9581,0.39708,0.531683
9583,0.305503,0.462275
9584,0.386612,0.398787
9585,0.416517,0.41602
9586,0.361383,0.497559
9587,0.475552,0.415241
9588,0.233291,0.451609
9589,0.330703,0.550358
9590,0.368051,0.112235
9591,0.344065,0.295322
9592,0.343229,0.413569
9593,0.241728,0.376804
9594,0.34479,0.125507
9595,0.387936,0.111101
9596,0.313143,0.104525
9597,0.467392,0.413812
9598,0.225294,0.156116
9599,0.284959,0.122765
9600,0.20027,0.06098
9601,0.474253,0.447743
9602,0.278809,0.388325
9603,0.20386,0.116519
9604,0.314878,0.142804
9605,0.352535,0.316669
9606,0.398178,0.445095
9607,0.331169,0.604601
9608,0.414223,0.43527
9609,0.225415,0.088307
9610,0.421712,0.46833
9611,0.362491,0.556359
9612,0.362738,0.328839
9613,0.429714,0.187901
9614,0.382823,0.440126
9615,0.356874,0.094525
9616,0.287011,0.450504
9617,0.389217,0.63317
9618,0.394591,0.451077
9619,0.344379,0.431212
9620,0.332715,0.144124
9621,0.307224,0.456005
9622,0.375479,0.532013
9623,0.46445,0.393785
9624,0.220766,0.160388
9625,0.338722,0.370996
9626,0.246788,0.462031
9627,0.335077,0.420709
9628,0.465932,0.611665
9629,0.420983,0.262394
9630,0.334664,0.511837
9631,0.334225,0.403198
9632,0.285259,0.434516
9633,0.399345,0.438019
9634,0.367439,0.558696
9635,0.400494,0.401752
9636,0.380765,0.640824
9637,0.331424,0.418313
9638,0.390153,0.48552
9639,0.367985,0.298202
9640,0.256536,0.432951
9642,0.285611,0.384689
9645,0.371744,0.455347
9646,0.417054,0.448895
9647,0.36483,0.488551
9648,0.461337,0.391775
9649,0.43169,0.129421
9650,0.362625,0.156336
9651,0.348025,0.300378
9652,0.368596,0.107768
9653,0.382133,0.172055
9654,0.393758,0.458144
9655,0.44884,0.38724
9656,0.420299,0.409561
9657,0.303247,0.462241
9658,0.242933,0.472871
9659,0.263433,0.346605
9661,0.473032,0.491343
9662,0.362834,0.622122
9663,0.316952,0.2926
9664,0.332569,0.079303
9665,0.338162,0.512943
9666,0.381192,0.348673
9667,0.294663,0.363224
9668,0.985912,0.293854
9669,0.334172,0.53102
9670,0.297457,0.394468
9671,0.398583,0.483342
9672,0.270141,0.49892
9673,0.141484,0.41036
9674,0.335377,0.424737
9675,0.4676,0.661225
9676,0.44371,0.476431
9677,0.32938,0.512283
9678,0.320725,0.369986
9679,0.38593,0.112499
9680,0.487352,0.446379
9681,0.387305,0.37988
9682,0.409626,0.48407
9683,0.305872,0.028465
9684,0.347158,0.368277
9686,0.292057,0.5345
9687,0.210068,0.097888
9688,0.295975,0.122862
9689,0.422625,0.116396
9690,0.361595,0.274631
9691,0.366795,0.565245
9692,0.382528,0.456703
9693,0.428102,0.316154
9694,0.398802,0.395343
9695,0.395994,0.273249
9696,0.415141,0.475245
9697,0.35698,0.28715
9698,0.409695,0.287746
9699,0.352328,0.462011
9700,0.350425,0.446768
9701,0.368329,0.587546
9702,0.364179,0.576588
9703,0.427713,0.509397
9704,0.394173,0.471575
9705,0.486687,0.462506
9706,0.375252,0.540787
9707,0.377921,0.418938
9708,0.44476,0.50501
9709,0.40242,0.106055
9710,0.371175,0.120751
9711,0.289775,0.461619
9712,0.274576,0.402585
9713,0.469888,0.544438
9714,0.270945,0.457407
9715,0.369909,0.644822
9716,0.439123,0.433774
9718,0.409805,0.569895
9719,0.327883,0.514591
9721,0.325582,0.315281
9722,0.228874,0.098322
9725,0.341059,0.439676
9726,0.298488,0.129655
9727,0.357514,0.130291
9728,0.361824,0.448681
9730,0.274371,0.432042
9731,0.356621,0.528695
9733,0.358562,0.504743
9734,0.403566,0.324217
9736,0.278489,0.4345
9737,0.308342,0.518134
9738,0.467976,0.441569
9740,0.296079,0.318196
9741,0.421735,0.137999
9742,0.500426,0.472318
9743,0.323928,0.654517
9744,0.464214,0.707153
9745,0.274163,0.414912
9746,0.437039,0.450071
9747,0.228943,0.44312
9748,0.429654,0.097823
9749,0.395059,0.484569
9750,0.40402,0.410693
9751,0.230229,0.016884
9752,0.366124,0.436439
9753,0.309685,0.283326
9755,0.395758,0.3996
9756,0.471708,0.443941
9757,0.256069,0.023227
9758,0.404984,0.419101
9759,0.380173,0.111251
9760,0.433255,0.495695
9761,0.342975,0.243832
9762,0.189483,0.379038
9763,0.438833,0.454131
9765,0.380776,0.60577
9766,0.367784,0.445708
9767,0.444718,0.40697
9768,0.234714,0.397672
9769,0.409107,0.718868
9770,0.397539,0.104255
9772,0.348823,0.465219
9773,0.353938,0.120445
9774,0.305997,0.444084
9775,0.374153,0.509803
9776,0.379956,0.476829
9777,0.337412,0.133894
9778,0.423537,0.184525
9779,0.305544,0.415999
9780,0.271099,0.45522
9781,0.35493,0.11927
9782,0.485119,0.495224
9783,0.349833,0.289323
9784,0.40037,0.113901
9785,0.199996,0.424598
9786,0.217271,0.303084
9787,0.36517,0.59704
9788,0.413676,0.593222
9789,0.352552,0.505339
9790,0.383373,0.714798
9791,0.373089,0.477417
9792,0.38492,0.766003
9793,0.375894,0.496003
9794,0.321028,0.262464
9795,0.197719,0.096369
9796,0.404597,0.197362
9797,0.462192,0.435216
9798,0.405737,0.157737
9799,0.361278,0.535415
9800,0.282114,0.441784
9801,0.332141,0.092739
9803,0.388283,0.113136
9804,0.421366,0.121621
9805,0.315604,0.406927
9806,0.274614,0.464425
9807,0.319105,0.487554
9808,0.423232,0.054492
9809,0.465818,0.428402
9810,0.353428,0.414774
9811,0.375482,0.563471
9812,0.469254,0.389244
9813,0.447861,0.38893
9814,0.355798,0.108817
9815,0.326697,0.411328
9816,0.359584,0.415165
9817,0.23495,0.115261
9818,0.302868,0.445683
9819,0.317615,0.088405
9820,0.297493,0.304929
9821,0.428469,0.484666
9822,0.334853,0.278091
9823,0.210491,0.105857
9824,0.273854,0.488555
9825,0.391061,0.427335
9826,0.300115,0.12235
9827,0.402411,0.538173
9828,0.403168,0.291236
9829,0.392286,0.539698
9830,0.404043,0.436097
9831,0.319113,0.620802
9832,0.448316,0.425369
9833,0.265704,0.377116
9834,0.237674,0.088217
9835,0.35387,0.413928
9837,0.372762,0.119992
9838,0.368337,0.09557
9839,0.276163,0.430125
9840,0.316899,0.153935
9841,0.427882,0.311272
9842,0.408684,0.258107
9843,0.41745,0.143219
9844,0.295636,0.426343
9845,0.381572,0.135387
9846,0.414137,0.408016
9847,0.287376,0.151327
9848,0.340595,0.450003
9849,0.288026,0.504701
9850,0.283559,0.095377
9851,0.36971,0.386165
9852,0.414445,0.338301
9853,0.430814,0.548721
9854,0.209228,0.395378
9855,0.307347,0.252374
9856,0.380934,0.629973
9857,0.366178,0.127989
9858,0.419804,0.431982
9859,0.397914,0.11602
9861,0.387397,0.462189
9862,0.292043,0.537077
9863,0.369844,0.4642
9864,0.330164,0.421327
9865,0.367581,0.392439
9866,0.483614,0.447665
9867,0.36314,0.489964
9868,0.318381,0.459788
9869,0.429212,0.516234
9870,0.298906,0.430907
9871,0.268097,0.460442
9872,0.38494,0.416547
9873,0.400535,0.675607
9874,0.411045,0.412603
9875,0.291676,0.48433
9876,0.385106,0.431645
9877,0.431641,0.174836
9878,0.444029,0.458276
9879,0.433531,0.434595
9880,0.439152,0.38264
9881,0.341565,0.529585
9882,0.414816,0.180283
9883,0.347173,0.12452
9884,0.395423,0.459277
9885,0.390563,0.309822
9886,0.449332,0.306611
9887,0.310428,0.082473
9888,0.405753,0.387312
9889,0.388315,0.27189
9890,0.361479,0.413425
9891,0.236399,0.453255
9892,0.332533,0.521742
9893,0.299227,0.52334
9894,0.440604,0.539254
9895,0.441852,0.400264
9896,0.252716,0.107088
9897,0.40142,0.270144
9898,0.343074,0.086846
9899,0.34916,0.516066
9900,0.31412,0.146366
9901,0.344997,0.306344
9902,0.434742,0.249076
9903,0.362305,0.124537
9904,0.328897,0.389842
9905,0.281724,0.135721
9906,0.290341,0.495493
9908,0.299245,0.417123
9910,0.413628,0.456056
9911,0.496367,0.384264
9912,0.33016,0.124497
9913,0.460249,0.53674
9914,0.22593,0.676592
9915,0.299282,0.464104
9916,0.316502,0.150082
9917,0.463697,0.411738
9918,0.318078,0.659744
9919,0.388911,0.465709
9920,0.35481,0.278815
9921,0.347928,0.55445
9922,0.376139,0.382858
9923,0.424261,0.117876
9924,0.34051,0.136617
9925,0.304735,0.0574
9926,0.410574,0.0632
9927,0.381421,0.34902
9928,0.47894,0.399613
9929,0.2919,0.301227
9930,0.337855,0.280205
9931,0.381468,0.423882
9932,0.300884,0.271958
9933,0.465829,0.535156
9934,0.384076,0.156226
9935,0.307485,0.493988
9936,0.331692,0.299956
9937,0.390673,0.46829
9938,0.470855,0.462703
9939,0.405294,0.458532
9940,0.340743,0.144392
9941,0.303643,0.59716
9942,0.298284,0.483842
9943,0.474468,0.281596
9944,0.254527,0.493965
9945,0.360065,0.42246
9946,0.362861,0.301109
9947,0.28751,0.479527
9948,0.215113,0.588928
9949,0.361537,0.392179
9950,0.345936,0.417909
9951,0.387406,0.39222
9952,0.398712,0.107829
9953,0.276621,0.148816
9954,0.362088,0.42354
9955,0.367001,0.319843
9956,0.291415,0.441351
9957,0.391894,0.461404
9958,0.329195,0.097301
9959,0.294083,0.417216
9960,0.305926,0.361923
9961,0.35409,0.540879
9962,0.430214,0.326621
9964,0.433494,0.130108
9965,0.30485,0.268612
9966,0.423107,0.45917
9967,0.385491,0.428986
9968,0.293376,0.440769
9969,0.213592,0.286569
9970,0.351016,0.554491
9971,0.324624,0.097652
9972,0.405273,0.093052
9973,0.347293,0.355731
9974,0.392532,0.420238
9975,0.379446,0.301752
9976,0.412633,0.520973
9977,0.320355,0.109765
9978,0.409033,0.540389
9979,0.397837,0.482773
9980,0.338208,0.359614
9981,0.415866,0.633511
9982,0.340707,0.566443
9983,0.467879,0.417886
9984,0.381078,0.451527
9985,0.390842,0.467145
9986,0.424389,0.62353
9987,0.428887,0.446684
9988,0.311892,0.47087
9989,0.335028,0.101309
9990,0.344538,0.103212
9991,0.221691,0.566494
9992,0.368394,0.549526
9993,0.357864,0.712967
9994,0.390974,0.366588
9995,0.377523,0.42193
9996,0.349527,0.464176
9997,0.395435,0.126622
9998,0.351661,0.477388
9999,0.359642,0.615287
10000,0.417553,0.118845
10001,0.990127,0.28364
10002,0.295488,0.678234
10003,0.386845,0.388878
10004,0.375089,0.438174
10005,0.339334,0.345614
10006,0.32531,0.551372
10008,0.237523,0.57652
10009,0.436602,0.393436
10010,0.383047,0.289095
10011,0.426552,0.343562
10012,0.390151,0.568359
10013,0.426615,0.36924
10014,0.321294,0.122624
10015,0.316238,0.514851
10016,0.40892,0.388285
10017,0.403684,0.473452
10018,0.388175,0.469454
10019,0.38872,0.529252
10020,0.362921,0.042051
10022,0.326871,0.159838
10023,0.300329,0.656961
10024,0.361717,0.129374
10025,0.32247,0.421634
10026,0.470424,0.438265
10027,0.392714,0.108623
10028,0.423846,0.509778
10029,0.470791,0.412777
10030,0.392267,0.410713
10031,0.359931,0.269739
10032,0.294789,0.380699
10033,0.335448,0.430788
10034,0.114348,0.072343
10035,0.308055,0.540942
10036,0.33506,0.116072
10037,0.376822,0.554087
10038,0.343601,0.471735
10039,0.403988,0.225286
10040,0.266019,0.40229
10042,0.434276,0.599384
10043,0.152126,0.41295
10044,0.321833,0.498065
10045,0.35822,0.070918
10048,0.43366,0.420494
10049,0.377267,0.410261
10050,0.186363,0.11022
10051,0.280882,0.417262
10052,0.362024,0.493998
10053,0.265255,0.372884
10054,0.403524,0.455756
10055,0.411895,0.474539
10056,0.336762,0.302253
10057,1.0,0.283223
10058,0.35487,0.584368
10059,0.357176,0.395402
10060,0.339048,0.113274
10061,0.39342,0.442358
10063,0.355254,0.306266
10064,0.326514,0.290581
10065,0.391135,0.314424
10066,0.322343,0.556443
10067,0.353452,0.376689
10068,0.375052,0.511914
10069,0.488552,0.343408
10070,0.298197,0.050691
10071,0.413447,0.485716
10072,0.405106,0.459371
10073,0.311405,0.120829
10074,0.407899,0.118859
10075,0.385774,0.191924
10077,0.335623,0.108401
10078,0.307252,0.465281
10079,0.254035,0.129155
10080,0.416244,0.404168
10081,0.25598,0.392296
10083,0.317021,0.091066
10084,0.35842,0.533904
10085,0.334577,0.467988
10086,0.441768,0.510196
10087,0.263985,0.430135
10088,0.42843,0.410263
10089,0.371543,0.339796
10090,0.319522,0.426437
10091,0.300463,0.43665
10092,0.327696,0.405591
10093,0.485333,0.409285
10094,0.439707,0.512146
10095,0.479772,0.434956
10096,0.340828,0.451457
10097,0.379259,0.290505
10098,0.362818,0.316486
10099,0.301665,0.310367
10100,0.419467,0.743876
10101,0.398249,0.459437
10102,0.357895,0.113889
10103,0.400919,0.387898
10104,0.171124,0.43964
10105,0.437409,0.336159
10106,0.341358,0.532452
10107,0.417709,0.424299
10108,0.398721,0.306461
10109,0.439583,0.499069
10110,0.322224,0.086091
10111,0.383634,0.128059
10112,0.372542,0.133198
10113,0.352574,0.422538
10114,0.404198,0.482019
10115,0.452649,0.359267
10116,0.421466,0.191831
10117,0.325744,0.425592
10118,0.423397,0.091743
10119,0.378137,0.611103
10120,0.304323,0.143341
10121,0.241769,0.624152
10122,0.444467,0.472417
10123,0.324071,0.513648
10124,0.334301,0.299643
10125,0.389002,0.101112
10126,0.394434,0.628715
10127,0.379173,0.120006
10129,0.337063,0.616285
10130,0.35421,0.111701
10131,0.369834,0.10933
10132,0.348733,0.574222
10133,0.379898,0.107761
10134,0.352226,0.11299
10135,0.33609,0.485136
10136,0.377189,0.397192
10137,0.395265,0.49686
10138,0.323405,0.611879
10139,0.290773,0.425067
10140,0.260132,0.439081
10141,0.379378,0.523193
10142,0.278865,0.299322
10143,0.390195,0.583471
10144,0.328417,0.082334
10145,0.419063,0.074302
10146,0.356318,0.260004
10147,0.41997,0.13268
10148,0.392192,0.441822
10149,0.245032,0.252796
10150,0.357539,0.476804
10151,0.414111,0.368529
10152,0.297443,0.494014
10153,0.407884,0.44605
10154,0.38038,0.37483
10155,0.385225,0.464791
10156,0.261337,0.39448
10157,0.323186,0.128657
10159,0.376239,0.113679
10160,0.426044,0.432563
10161,0.45714,0.432773
10162,0.392969,0.107527
10163,0.389736,0.107325
10164,0.38635,0.488799
10165,0.389712,0.333298
10166,0.399797,0.4674
10167,0.393419,0.113651
10168,0.325245,0.474604
10169,0.339894,0.318569
10170,0.3513,0.077309
10171,0.402305,0.163724
10172,0.241552,0.09867
10173,0.346365,0.463063
10174,0.316552,0.121227
10175,0.449429,0.103884
10176,0.295493,0.429738
10177,0.312821,0.393728
10178,0.371567,0.714853
10179,0.332425,0.792933
10180,0.427008,0.113191
10181,0.279805,0.129279
10182,0.313161,0.455095
10183,0.404797,0.435346
10184,0.295282,0.283233
10185,0.327075,0.261923
10186,0.393647,0.357253
10187,0.45659,0.470785
10188,0.444967,0.17489
10189,0.383267,0.411973
10190,0.494115,0.464569
10191,0.432449,0.500478
10192,0.401821,0.10495
10193,0.260428,0.307484
10194,0.199423,0.42266
10195,0.404776,0.113908
10196,0.349994,0.057628
10197,0.286526,0.496253
10198,0.35804,0.629678
10199,0.271172,0.586199
10200,0.243254,0.530681
10201,0.336278,0.073315
10202,0.34608,0.118432
10203,0.190329,0.299774
10204,0.357581,0.084586
10205,0.428678,0.382011
10206,0.476803,0.426961
10207,0.346904,0.119106
10208,0.481908,0.44988
10209,0.158396,0.44943
10210,0.399502,0.418224
10211,0.370956,0.432655
10212,0.390815,0.353509
10214,0.334778,0.077884
10215,0.342515,0.134263
10216,0.319811,0.409858
10218,0.478888,0.458629
10219,0.359749,0.122658
10220,0.324938,0.127385
10221,0.491762,0.515278
10222,0.273221,0.44384
10223,0.370835,0.280913
10224,0.401153,0.465418
10226,0.371687,0.563359
10227,0.265672,0.299574
10228,0.431553,0.341295
10229,0.361403,0.43656
10230,0.156059,0.412065
10231,0.421397,0.474071
10232,0.349341,0.452849
10233,0.285408,0.14641
10234,0.223522,0.089401
10235,0.391772,0.288307
10236,0.153623,0.371164
10237,0.324316,0.112916
10238,0.32584,0.425563
10239,0.41115,0.337752
10240,0.420404,0.47587
10241,0.47455,0.410882
10242,0.328897,0.576382
10243,0.396655,0.060782
10244,0.180475,0.10911
10245,0.354064,0.467911
10246,0.465426,0.415418
10247,0.459162,0.445262
10248,0.268347,0.123805
10249,0.334999,0.68213
10250,0.394282,0.43941
10251,0.205091,0.442243
10252,0.42754,0.420739
10253,0.367294,0.437379
10254,0.418048,0.434254
10255,0.468339,0.446785
10256,0.425232,0.364088
10257,0.32217,0.607457
10258,0.347147,0.302334
10259,0.970143,0.125124
10260,0.2144,0.446829
10261,0.268633,0.461249
10264,0.375642,0.465572
10265,0.373438,0.115093
10266,0.341958,0.521311
10267,0.390469,0.331378
10268,0.264309,0.440778
10269,0.2555,0.446726
10270,0.371358,0.465056
10271,0.430119,0.51577
10272,0.407816,0.107475
10273,0.297555,0.542334
10274,0.29866,0.113605
10275,0.371237,0.304262
10276,0.374901,0.102646
10277,0.405485,0.468462
10278,0.328801,0.33453
10279,0.280426,0.064936
10280,0.487653,0.395649
10281,0.43491,0.648579
10282,0.329577,0.469572
10283,0.272994,0.116364
10284,0.437333,0.519706
10285,0.463001,0.432446
10286,0.410129,0.560158
10289,0.216572,0.373939
10290,0.40551,0.617877
10291,0.309345,0.510475
10292,0.435867,0.401689
10293,0.33786,0.314869
10294,0.412952,0.621413
10295,0.47575,0.450374
10296,0.217392,0.102509
10297,0.469278,0.44014
10298,0.360356,0.150909
10299,0.389583,0.293325
10300,0.340663,0.541686
10301,0.434707,0.590205
10302,0.38008,0.109741
10303,0.280033,0.41482
10304,0.355105,0.298685
10305,0.375288,0.110331
10306,0.385322,0.614058
10307,0.295727,0.358701
10308,0.370651,0.114034
10309,0.473365,0.338731
10310,0.393096,0.186795
10311,0.299285,0.472262
10312,0.392839,0.441084
10313,0.448393,0.382195
10314,0.407264,0.359404
10316,0.368302,0.499244
10317,0.365517,0.30082
10318,0.388538,0.439325
10319,0.31824,0.485566
10320,0.423373,0.479515
